196770.0,1230000.0,15134.07,9890000.0,-8.62687479902613
25330.0,1010000.0,14406.84,9410000.0,-3.4070811704717707
5810.0,1030000.0,15375.28,10040000.0,-10.358192843033676
5580.0,1040000.0,15406.45,10060000.0,-10.581919817171205
197670.0,1200000.0,15126.69,9880000.0,-8.573903831136032
211660.0,1250000.0,15163.66,9910000.0,-8.839261105241402
219100.0,1210000.0,14269.58,9320000.0,-2.421878588818971
218720.0,1130000.0,14796.55,9670000.0,-6.204278446414624
10410.0,832270.0,15076.9,9850000.0,-8.216529238825853
6470.0,1080000.0,15286.67,9990000.0,-9.722182346455966
208630.0,1140000.0,15053.42,9830000.0,-8.047998300335335
626380.0,850480.0,11842.73,7790000.0,14.997172010657355
742690.0,1280000.0,11425.99,7530000.0,17.988380839726215
435970.0,1230000.0,11582.8,7570000.0,16.862855436630074
364200.0,1060000.0,11692.08,7640000.0,16.078483164132486
471050.0,1270000.0,11779.83,7700000.0,15.448645436170704
775120.0,1000000.0,10987.14,7250000.0,21.138287243327667
475900.0,1150000.0,11714.28,7650000.0,15.919139602186593
381840.0,753660.0,11793.73,7700000.0,15.348876269006384
414030.0,1130000.0,11706.08,7650000.0,15.977996233175617
473860.0,1300000.0,11803.1,7710000.0,15.28162180164454
387460.0,728710.0,11835.18,7730000.0,15.051363176994803
393710.0,1040000.0,11687.96,7640000.0,16.108055032385504
367900.0,728540.0,11829.76,7730000.0,15.090265974550965
395020.0,1050000.0,11888.39,7770000.0,14.669441062979471
400950.0,1010000.0,11721.63,7660000.0,15.866383963434249
654560.0,1210000.0,11655.55,7680000.0,16.340682277550645
463890.0,1170000.0,11623.9,7590000.0,16.56785451789242
405320.0,1090000.0,11698.95,7640000.0,16.029172791584358
380780.0,1190000.0,11969.42,7820000.0,14.087837061876984
427490.0,1220000.0,11760.05,7680000.0,15.590619114336901
381150.0,877890.0,12026.59,7860000.0,13.677491501676698
407510.0,1150000.0,11645.54,7610000.0,16.412530433184802
390170.0,1030000.0,11711.0,7650000.0,15.942682254582207
436790.0,1050000.0,11600.46,7580000.0,16.736098350865912
409000.0,829490.0,11804.94,7710000.0,15.268414947861631
371310.0,1230000.0,11832.57,7730000.0,15.070096811980338
394830.0,703550.0,11898.7,7770000.0,14.595439615967653
383030.0,656400.0,11639.1,7600000.0,16.45875442142496
382910.0,1010000.0,11989.46,7830000.0,13.943997197850155
419040.0,1260000.0,11731.76,7660000.0,15.793674491249021
382350.0,834100.0,11925.84,7790000.0,14.400638522669851
403590.0,1010000.0,12023.97,7850000.0,13.696296913041483
432560.0,1070000.0,11701.38,7640000.0,16.01173113142542
381140.0,725930.0,11663.23,7620000.0,16.285558018282885
312570.0,613710.0,12029.62,7860000.0,13.655743258762454
383260.0,956470.0,11772.06,7690000.0,15.504415682851768
428630.0,1180000.0,11547.14,7540000.0,17.118810005053064
402140.0,882550.0,11797.15,7710000.0,15.324328747301209
407160.0,756700.0,11669.94,7620000.0,16.237396067802834
391240.0,1160000.0,11635.27,7600000.0,16.48624477467958
367450.0,937760.0,11809.96,7720000.0,15.232383205475685
388800.0,761290.0,11762.34,7680000.0,15.574182323487529
437560.0,1000000.0,11337.86,7410000.0,18.620946070099677
338930.0,640180.0,12016.54,7850000.0,13.749626762827871
428050.0,1060000.0,11729.55,7660000.0,15.809537071064362
414140.0,1130000.0,11554.37,7550000.0,17.066915682851757
5780.0,1030000.0,15447.28,10090000.0,-10.874982773668984
